100000	0.9	Ebola	0.25	10
<person.Person object at 0x109affa90>	<person.Person object at 0x10979e860>	False	True	None
<person.Person object at 0x109affa90>	<person.Person object at 0x109449f28>	False	True	None
<person.Person object at 0x109affa90>	<person.Person object at 0x10a269fd0>	False	True	None
<person.Person object at 0x109affa90>	<person.Person object at 0x109492208>	False	True	None
<person.Person object at 0x109affa90>	<person.Person object at 0x10990c668>	False	True	None
<person.Person object at 0x109affa90>	<person.Person object at 0x1093d8240>	False	True	None
<person.Person object at 0x109affa90>	<person.Person object at 0x109d3fdd8>	False	True	None
<person.Person object at 0x109affa90>	<person.Person object at 0x109aee390>	False	True	None
<person.Person object at 0x109affa90>	<person.Person object at 0x109bc3f98>	False	True	None
<person.Person object at 0x109affa90>	<person.Person object at 0x10a038e80>	False	True	None
<person.Person object at 0x109affa90>	<person.Person object at 0x1098fa3c8>	False	True	None
<person.Person object at 0x109affa90>	<person.Person object at 0x109c096a0>	False	True	None
<person.Person object at 0x109affa90>	<person.Person object at 0x1096db860>	False	True	None
<person.Person object at 0x109affa90>	<person.Person object at 0x10a391240>	False	True	None
<person.Person object at 0x109affa90>	<person.Person object at 0x10988e550>	False	True	None
<person.Person object at 0x109affa90>	<person.Person object at 0x109e8fef0>	False	True	None
<person.Person object at 0x109affa90>	<person.Person object at 0x10a0299e8>	False	True	None
<person.Person object at 0x109affa90>	<person.Person object at 0x109f3a898>	False	True	None
<person.Person object at 0x109affa90>	<person.Person object at 0x10a1cff28>	False	True	None
<person.Person object at 0x109affa90>	<person.Person object at 0x10a39c908>	False	True	None
<person.Person object at 0x109affa90>	<person.Person object at 0x109cbe588>	False	True	None
<person.Person object at 0x109affa90>	<person.Person object at 0x1091ff940>	False	True	None
<person.Person object at 0x109affa90>	<person.Person object at 0x109beb7b8>	False	True	None
<person.Person object at 0x109affa90>	<person.Person object at 0x109a38a20>	False	True	None
<person.Person object at 0x109affa90>	<person.Person object at 0x10a501d30>	False	True	None
<person.Person object at 0x109affa90>	<person.Person object at 0x109eabb00>	False	True	None
<person.Person object at 0x109affa90>	<person.Person object at 0x10a233240>	False	True	None
<person.Person object at 0x109affa90>	<person.Person object at 0x10a3e2438>	False	True	None
<person.Person object at 0x109affa90>	<person.Person object at 0x1096f0208>	False	True	None
<person.Person object at 0x109affbe0>	<person.Person object at 0x109d76eb8>	False	True	None
<person.Person object at 0x109affbe0>	<person.Person object at 0x109996208>	False	True	None
<person.Person object at 0x109affbe0>	<person.Person object at 0x10974d978>	False	True	None
<person.Person object at 0x109affbe0>	<person.Person object at 0x109acd2e8>	False	True	None
<person.Person object at 0x109affbe0>	<person.Person object at 0x1098e7f28>	False	True	None
<person.Person object at 0x109affbe0>	<person.Person object at 0x10a1ac400>	False	True	None
<person.Person object at 0x109affbe0>	<person.Person object at 0x109de8518>	False	True	None
<person.Person object at 0x109affbe0>	<person.Person object at 0x1096d5358>	False	True	None
<person.Person object at 0x109affbe0>	<person.Person object at 0x10a01a208>	False	True	None
<person.Person object at 0x109affbe0>	<person.Person object at 0x10952b780>	False	True	None
<person.Person object at 0x109affbe0>	<person.Person object at 0x109a01e80>	False	True	None
<person.Person object at 0x109affbe0>	<person.Person object at 0x10a1eb908>	False	True	None
<person.Person object at 0x109affbe0>	<person.Person object at 0x109c45400>	False	True	None
<person.Person object at 0x109affbe0>	<person.Person object at 0x108ead550>	False	True	None
<person.Person object at 0x109affbe0>	<person.Person object at 0x1095ed470>	False	True	None
<person.Person object at 0x109affbe0>	<person.Person object at 0x109c094a8>	False	True	None
<person.Person object at 0x109affbe0>	<person.Person object at 0x109d2a6d8>	False	True	None
<person.Person object at 0x109affbe0>	<person.Person object at 0x10a387e10>	False	True	None
<person.Person object at 0x109affbe0>	<person.Person object at 0x109af0780>	False	True	None
<person.Person object at 0x109affbe0>	<person.Person object at 0x10955b630>	False	True	None
<person.Person object at 0x109affbe0>	<person.Person object at 0x109963320>	False	True	None
<person.Person object at 0x109affbe0>	<person.Person object at 0x10a3f0588>	False	True	None
<person.Person object at 0x109affbe0>	<person.Person object at 0x10931e080>	False	True	None
<person.Person object at 0x109affbe0>	<person.Person object at 0x109250b70>	False	True	None
<person.Person object at 0x109affbe0>	<person.Person object at 0x109492908>	False	True	None
<person.Person object at 0x109affbe0>	<person.Person object at 0x1099b9828>	False	True	None
<person.Person object at 0x109affbe0>	<person.Person object at 0x109da0b00>	False	True	None
<person.Person object at 0x109affbe0>	<person.Person object at 0x109981198>	False	True	None
<person.Person object at 0x109affbe0>	<person.Person object at 0x10a1355f8>	False	True	None
<person.Person object at 0x109affbe0>	<person.Person object at 0x109fde978>	False	True	None
<person.Person object at 0x109affbe0>	<person.Person object at 0x10a0adc50>	False	True	None
<person.Person object at 0x109affbe0>	<person.Person object at 0x109602940>	False	True	None
<person.Person object at 0x109affbe0>	<person.Person object at 0x109b292b0>	False	True	None
<person.Person object at 0x109affbe0>	<person.Person object at 0x109e830f0>	False	True	None
<person.Person object at 0x109affbe0>	<person.Person object at 0x109900b70>	False	True	None
<person.Person object at 0x109affbe0>	<person.Person object at 0x109565198>	False	True	None
<person.Person object at 0x109affbe0>	<person.Person object at 0x1096bdda0>	False	True	None
<person.Person object at 0x109affbe0>	<person.Person object at 0x109d5a860>	False	True	None
<person.Person object at 0x109affbe0>	<person.Person object at 0x10998a208>	False	True	None
<person.Person object at 0x109affbe0>	<person.Person object at 0x1096b7940>	False	True	None
<person.Person object at 0x109affbe0>	<person.Person object at 0x10921ddd8>	False	True	None
<person.Person object at 0x109affbe0>	<person.Person object at 0x109906d30>	False	True	None
<person.Person object at 0x109affbe0>	<person.Person object at 0x109ba0cf8>	False	True	None
<person.Person object at 0x109affbe0>	<person.Person object at 0x10a3c6e80>	False	True	None
<person.Person object at 0x109affbe0>	<person.Person object at 0x109ce6ba8>	False	True	None
<person.Person object at 0x109affbe0>	<person.Person object at 0x1099a4c88>	False	True	None
<person.Person object at 0x109affbe0>	<person.Person object at 0x109a9a4a8>	False	True	None
<person.Person object at 0x109affbe0>	<person.Person object at 0x109ffc6a0>	False	True	None
<person.Person object at 0x109affbe0>	<person.Person object at 0x109708b38>	False	True	None
<person.Person object at 0x109affbe0>	<person.Person object at 0x10a3a6668>	False	True	None
<person.Person object at 0x109affbe0>	<person.Person object at 0x10968a710>	False	True	None
<person.Person object at 0x109affbe0>	<person.Person object at 0x109f7f2e8>	False	True	None
<person.Person object at 0x109affbe0>	<person.Person object at 0x109e5c588>	False	True	None
<person.Person object at 0x109affbe0>	<person.Person object at 0x1098e7ba8>	False	True	None
<person.Person object at 0x109affbe0>	<person.Person object at 0x10a40f630>	False	True	None
<person.Person object at 0x109affbe0>	<person.Person object at 0x109e44080>	False	True	None
<person.Person object at 0x109affbe0>	<person.Person object at 0x109768ac8>	False	True	None
<person.Person object at 0x109affbe0>	<person.Person object at 0x1093f9358>	False	True	None
<person.Person object at 0x109affbe0>	<person.Person object at 0x10a068780>	False	True	None
<person.Person object at 0x109affbe0>	<person.Person object at 0x109434ac8>	False	True	None
<person.Person object at 0x109affbe0>	<person.Person object at 0x109cb5080>	False	True	None
<person.Person object at 0x109affbe0>	<person.Person object at 0x109e29278>	False	True	None
<person.Person object at 0x109affbe0>	<person.Person object at 0x109c1ee48>	False	True	None
<person.Person object at 0x109affbe0>	<person.Person object at 0x109a31d30>	False	True	None
<person.Person object at 0x109affbe0>	<person.Person object at 0x109e92ba8>	False	True	None
<person.Person object at 0x109affbe0>	<person.Person object at 0x10a3df978>	False	True	None
<person.Person object at 0x109affbe0>	<person.Person object at 0x109996c88>	False	True	None
<person.Person object at 0x109affbe0>	<person.Person object at 0x10a1aff28>	False	True	None
<person.Person object at 0x109affbe0>	<person.Person object at 0x1094f80b8>	False	True	None
<person.Person object at 0x109affbe0>	<person.Person object at 0x109753438>	False	True	None
<person.Person object at 0x109affbe0>	<person.Person object at 0x109b7f7f0>	False	True	None
<person.Person object at 0x109affbe0>	<person.Person object at 0x1095d5390>	False	True	None
<person.Person object at 0x109affbe0>	<person.Person object at 0x109834fd0>	False	True	None
<person.Person object at 0x109affbe0>	<person.Person object at 0x109e00710>	False	True	None
<person.Person object at 0x109affbe0>	<person.Person object at 0x108ebe2b0>	False	True	None
<person.Person object at 0x109affbe0>	<person.Person object at 0x109ea77b8>	False	True	None
<person.Person object at 0x109affbe0>	<person.Person object at 0x10a0d0748>	False	True	None
<person.Person object at 0x109affbe0>	<person.Person object at 0x109e8f400>	False	True	None
<person.Person object at 0x109affbe0>	<person.Person object at 0x1091eff98>	False	True	None
<person.Person object at 0x109affbe0>	<person.Person object at 0x10a3f7470>	False	True	None
<person.Person object at 0x109affbe0>	<person.Person object at 0x109bf69e8>	False	True	None
<person.Person object at 0x109affbe0>	<person.Person object at 0x10a12c0b8>	False	True	None
<person.Person object at 0x109affbe0>	<person.Person object at 0x10a387b38>	False	True	None
<person.Person object at 0x109affbe0>	<person.Person object at 0x1099153c8>	False	True	None
<person.Person object at 0x109affbe0>	<person.Person object at 0x109e4a828>	False	True	None
<person.Person object at 0x109affbe0>	<person.Person object at 0x1093439e8>	False	True	None
<person.Person object at 0x109affbe0>	<person.Person object at 0x1094c20f0>	False	True	None
<person.Person object at 0x109affbe0>	<person.Person object at 0x10a12abe0>	False	True	None
<person.Person object at 0x109b05080>	<person.Person object at 0x10a06b7b8>	False	True	None
<person.Person object at 0x109b05080>	<person.Person object at 0x109c58198>	False	True	None
<person.Person object at 0x109b05080>	<person.Person object at 0x1099fd780>	False	True	None
<person.Person object at 0x109b05080>	<person.Person object at 0x109f79d68>	False	True	None
<person.Person object at 0x109b05080>	<person.Person object at 0x10a26fe10>	False	True	None
<person.Person object at 0x109b05080>	<person.Person object at 0x1092da240>	False	True	None
<person.Person object at 0x109b05080>	<person.Person object at 0x109738dd8>	False	True	None
<person.Person object at 0x109b05080>	<person.Person object at 0x109f76d30>	False	True	None
<person.Person object at 0x109b05080>	<person.Person object at 0x109fcfa90>	False	True	None
<person.Person object at 0x109b05080>	<person.Person object at 0x1096d2dd8>	False	True	None
<person.Person object at 0x109b05080>	<person.Person object at 0x10a3d9f98>	False	True	None
<person.Person object at 0x109b05080>	<person.Person object at 0x109aa16d8>	False	True	None
<person.Person object at 0x109b05080>	<person.Person object at 0x109fc9518>	False	True	None
<person.Person object at 0x109b05080>	<person.Person object at 0x10a17b470>	False	True	None
<person.Person object at 0x109b05080>	<person.Person object at 0x109be4978>	False	True	None
<person.Person object at 0x109b05080>	<person.Person object at 0x109300e48>	False	True	None
<person.Person object at 0x109b05080>	<person.Person object at 0x109ece7b8>	False	True	None
<person.Person object at 0x109b05080>	<person.Person object at 0x109b1abe0>	False	True	None
<person.Person object at 0x109b05080>	<person.Person object at 0x109654ac8>	False	True	None
<person.Person object at 0x109b05080>	<person.Person object at 0x1094984e0>	False	True	None
<person.Person object at 0x109b05080>	<person.Person object at 0x10992d0b8>	False	True	None
<person.Person object at 0x109b05080>	<person.Person object at 0x109507278>	False	True	None
<person.Person object at 0x109b05080>	<person.Person object at 0x109be1710>	False	True	None
<person.Person object at 0x109b05080>	<person.Person object at 0x1093a0a90>	False	True	None
<person.Person object at 0x109b05080>	<person.Person object at 0x10a4ec470>	False	True	None
<person.Person object at 0x109b05080>	<person.Person object at 0x10925ef60>	False	True	None
<person.Person object at 0x109b05080>	<person.Person object at 0x109b64198>	False	True	None
<person.Person object at 0x109b05080>	<person.Person object at 0x10981f278>	False	True	None
<person.Person object at 0x109b05080>	<person.Person object at 0x10a00bcc0>	False	True	None
<person.Person object at 0x109b05080>	<person.Person object at 0x10a098518>	False	True	None
<person.Person object at 0x109b05080>	<person.Person object at 0x109834e80>	False	True	None
<person.Person object at 0x109b05080>	<person.Person object at 0x10942e5f8>	False	True	None
<person.Person object at 0x109b05080>	<person.Person object at 0x109d190b8>	False	True	None
<person.Person object at 0x109b05080>	<person.Person object at 0x109d45b00>	False	True	None
<person.Person object at 0x109b05080>	<person.Person object at 0x10a4055c0>	False	True	None
<person.Person object at 0x109b05080>	<person.Person object at 0x109294550>	False	True	None
<person.Person object at 0x109b05080>	<person.Person object at 0x1092a9160>	False	True	None
<person.Person object at 0x109b05080>	<person.Person object at 0x1099ef080>	False	True	None
<person.Person object at 0x109b05080>	<person.Person object at 0x109db0278>	False	True	None
<person.Person object at 0x109b05080>	<person.Person object at 0x10966c2e8>	False	True	None
<person.Person object at 0x109b05080>	<person.Person object at 0x10967b5c0>	False	True	None
<person.Person object at 0x109b05080>	<person.Person object at 0x10a0b36d8>	False	True	None
<person.Person object at 0x109b05080>	<person.Person object at 0x1099bda58>	False	True	None
<person.Person object at 0x109b05080>	<person.Person object at 0x1097a4f28>	False	True	None
<person.Person object at 0x109b05080>	<person.Person object at 0x10a4156a0>	False	True	None
<person.Person object at 0x109b05080>	<person.Person object at 0x109a5f400>	False	True	None
<person.Person object at 0x109b05080>	<person.Person object at 0x10a07a8d0>	False	True	None
<person.Person object at 0x109b05080>	<person.Person object at 0x109e42dd8>	False	True	None
<person.Person object at 0x109b05080>	<person.Person object at 0x109ce6860>	False	True	None
<person.Person object at 0x109b05080>	<person.Person object at 0x109e6c7b8>	False	True	None
<person.Person object at 0x109b05080>	<person.Person object at 0x1092476a0>	False	True	None
<person.Person object at 0x109b05080>	<person.Person object at 0x10a10b0b8>	False	True	None
<person.Person object at 0x109b05080>	<person.Person object at 0x109249358>	False	True	None
<person.Person object at 0x109b05080>	<person.Person object at 0x109fd52e8>	False	True	None
<person.Person object at 0x109b05080>	<person.Person object at 0x1092d3ba8>	False	True	None
<person.Person object at 0x109b05080>	<person.Person object at 0x10a1b2be0>	False	True	None
<person.Person object at 0x109b05080>	<person.Person object at 0x10a206ba8>	False	True	None
<person.Person object at 0x109b05080>	<person.Person object at 0x1098dc668>	False	True	None
<person.Person object at 0x109b05080>	<person.Person object at 0x1096bd358>	False	True	None
<person.Person object at 0x109b05080>	<person.Person object at 0x10a0ccdd8>	False	True	None
<person.Person object at 0x109b05080>	<person.Person object at 0x10a2301d0>	False	True	None
<person.Person object at 0x109b05080>	<person.Person object at 0x10933fdd8>	False	True	None
<person.Person object at 0x109b05080>	<person.Person object at 0x109de29e8>	False	True	None
<person.Person object at 0x109b05080>	<person.Person object at 0x10a275908>	False	True	None
<person.Person object at 0x109b05080>	<person.Person object at 0x109baca58>	False	True	None
<person.Person object at 0x109b05080>	<person.Person object at 0x1096ab400>	False	True	None
<person.Person object at 0x109b05080>	<person.Person object at 0x1094b9828>	False	True	None
<person.Person object at 0x109b05080>	<person.Person object at 0x109eb9ac8>	False	True	None
<person.Person object at 0x109b05080>	<person.Person object at 0x1096a2f60>	False	True	None
<person.Person object at 0x109b05080>	<person.Person object at 0x109d84d30>	False	True	None
<person.Person object at 0x109b05080>	<person.Person object at 0x109b1d898>	False	True	None
<person.Person object at 0x109b05080>	<person.Person object at 0x109286320>	False	True	None
<person.Person object at 0x109b05080>	<person.Person object at 0x109d22470>	False	True	None
<person.Person object at 0x109b05080>	<person.Person object at 0x1096ea4e0>	False	True	None
<person.Person object at 0x109b05080>	<person.Person object at 0x109430470>	False	True	None
<person.Person object at 0x109b05080>	<person.Person object at 0x1092ceac8>	False	True	None
<person.Person object at 0x109b05080>	<person.Person object at 0x109acbb00>	False	False	Ebola
<person.Person object at 0x109b05080>	<person.Person object at 0x109e5c908>	False	True	None
<person.Person object at 0x109b05080>	<person.Person object at 0x109382400>	False	True	None
<person.Person object at 0x109b05080>	<person.Person object at 0x109c309b0>	False	True	None
<person.Person object at 0x109b05080>	<person.Person object at 0x10921db00>	False	True	None
<person.Person object at 0x109b05080>	<person.Person object at 0x1093a2518>	False	True	None
<person.Person object at 0x109b05080>	<person.Person object at 0x1093f9b38>	False	True	None
<person.Person object at 0x109b05080>	<person.Person object at 0x109f1c6d8>	False	True	None
<person.Person object at 0x109b05080>	<person.Person object at 0x10930ff98>	False	True	None
<person.Person object at 0x109b05080>	<person.Person object at 0x10a12c9e8>	False	True	None
<person.Person object at 0x109b05080>	<person.Person object at 0x109744c18>	False	True	None
<person.Person object at 0x109b054a8>	<person.Person object at 0x109d04e80>	False	True	None
<person.Person object at 0x109b054a8>	<person.Person object at 0x10a27b6d8>	False	True	None
<person.Person object at 0x109b054a8>	<person.Person object at 0x1092c5550>	False	True	None
<person.Person object at 0x109b054a8>	<person.Person object at 0x10999f9e8>	False	True	None
<person.Person object at 0x109b054a8>	<person.Person object at 0x1092a9e48>	False	True	None
<person.Person object at 0x109b054a8>	<person.Person object at 0x109939160>	False	True	None
<person.Person object at 0x109b054a8>	<person.Person object at 0x10996e860>	False	True	None
<person.Person object at 0x109b054a8>	<person.Person object at 0x10a3fa9e8>	False	True	None
<person.Person object at 0x109b054a8>	<person.Person object at 0x1091ec438>	False	True	None
<person.Person object at 0x109b054a8>	<person.Person object at 0x1099a4be0>	False	True	None
<person.Person object at 0x109b054a8>	<person.Person object at 0x109271358>	False	True	None
<person.Person object at 0x109b054a8>	<person.Person object at 0x10a0cc9e8>	False	True	None
<person.Person object at 0x109b054a8>	<person.Person object at 0x10924cd30>	False	True	None
<person.Person object at 0x109b054a8>	<person.Person object at 0x10942e160>	False	True	None
<person.Person object at 0x109b054a8>	<person.Person object at 0x10a19d0f0>	False	True	None
<person.Person object at 0x109b054a8>	<person.Person object at 0x1095f93c8>	False	True	None
<person.Person object at 0x109b054a8>	<person.Person object at 0x109e35b00>	False	True	None
<person.Person object at 0x109b054a8>	<person.Person object at 0x1092fdb38>	False	True	None
<person.Person object at 0x109b054a8>	<person.Person object at 0x1095115c0>	False	True	None
<person.Person object at 0x109b054a8>	<person.Person object at 0x10a287c88>	False	True	None
<person.Person object at 0x109b054a8>	<person.Person object at 0x108eb4e80>	False	True	None
<person.Person object at 0x109b054a8>	<person.Person object at 0x10977d828>	False	True	None
<person.Person object at 0x109b054a8>	<person.Person object at 0x10a3a84a8>	False	True	None
<person.Person object at 0x109b054a8>	<person.Person object at 0x109ca9780>	False	True	None
<person.Person object at 0x109b054a8>	<person.Person object at 0x10938b0b8>	False	True	None
<person.Person object at 0x109b054a8>	<person.Person object at 0x109f85320>	False	True	None
<person.Person object at 0x109b054a8>	<person.Person object at 0x109a3ac50>	False	True	None
<person.Person object at 0x109b054a8>	<person.Person object at 0x109888940>	False	True	None
<person.Person object at 0x109b054a8>	<person.Person object at 0x109cf4940>	False	True	None
<person.Person object at 0x109b054a8>	<person.Person object at 0x10a3e53c8>	False	True	None
<person.Person object at 0x109b054a8>	<person.Person object at 0x109372d68>	False	True	None
<person.Person object at 0x109b054a8>	<person.Person object at 0x10a39ce48>	False	True	None
<person.Person object at 0x109b054a8>	<person.Person object at 0x1093514a8>	False	True	None
<person.Person object at 0x109b054a8>	<person.Person object at 0x1096c0160>	False	True	None
<person.Person object at 0x109b054a8>	<person.Person object at 0x109936908>	False	True	None
<person.Person object at 0x109b054a8>	<person.Person object at 0x109db00b8>	False	True	None
<person.Person object at 0x109b054a8>	<person.Person object at 0x109db25f8>	False	True	None
<person.Person object at 0x109b054a8>	<person.Person object at 0x10987efd0>	False	True	None
<person.Person object at 0x109b054a8>	<person.Person object at 0x109a35780>	False	True	None
<person.Person object at 0x109b054a8>	<person.Person object at 0x10a227f60>	False	True	None
<person.Person object at 0x109b054a8>	<person.Person object at 0x10942ef60>	False	True	None
<person.Person object at 0x109b054a8>	<person.Person object at 0x10940b3c8>	False	True	None
<person.Person object at 0x109b054a8>	<person.Person object at 0x109a41748>	False	True	None
<person.Person object at 0x109b054a8>	<person.Person object at 0x1093b5898>	False	True	None
<person.Person object at 0x109b054a8>	<person.Person object at 0x10977d518>	False	True	None
<person.Person object at 0x109b054a8>	<person.Person object at 0x109339438>	False	True	None
<person.Person object at 0x109b054a8>	<person.Person object at 0x10a27e8d0>	False	True	None
<person.Person object at 0x109b054a8>	<person.Person object at 0x109276e48>	False	True	None
<person.Person object at 0x109b054a8>	<person.Person object at 0x109f5bfd0>	False	True	None
<person.Person object at 0x109b054a8>	<person.Person object at 0x10a074358>	False	True	None
<person.Person object at 0x109b054a8>	<person.Person object at 0x109996e80>	False	True	None
<person.Person object at 0x109b054a8>	<person.Person object at 0x109807e10>	False	True	None
<person.Person object at 0x109b054a8>	<person.Person object at 0x10a29ca90>	False	True	None
<person.Person object at 0x109b054a8>	<person.Person object at 0x10927d828>	False	True	None
<person.Person object at 0x109b054a8>	<person.Person object at 0x109870c88>	False	True	None
<person.Person object at 0x109b054a8>	<person.Person object at 0x109a8e320>	False	True	None
<person.Person object at 0x109b054a8>	<person.Person object at 0x109cfdf60>	False	True	None
<person.Person object at 0x109b054a8>	<person.Person object at 0x109afc518>	False	True	None
<person.Person object at 0x109b054a8>	<person.Person object at 0x109da6a90>	False	True	None
<person.Person object at 0x109b054a8>	<person.Person object at 0x109888c18>	False	True	None
<person.Person object at 0x109b054a8>	<person.Person object at 0x109b115f8>	False	True	None
<person.Person object at 0x109b054a8>	<person.Person object at 0x10992fc50>	False	True	None
<person.Person object at 0x109b054a8>	<person.Person object at 0x109324cf8>	False	True	None
<person.Person object at 0x109b054a8>	<person.Person object at 0x10a26fe10>	False	True	None
<person.Person object at 0x109b054a8>	<person.Person object at 0x10a1e4908>	False	True	None
<person.Person object at 0x109b054a8>	<person.Person object at 0x10a0e8b00>	False	True	None
<person.Person object at 0x109b054a8>	<person.Person object at 0x10a13cf98>	False	True	None
<person.Person object at 0x109b054a8>	<person.Person object at 0x10992af60>	False	True	None
<person.Person object at 0x109b054a8>	<person.Person object at 0x1093dfb70>	False	True	None
<person.Person object at 0x109b054a8>	<person.Person object at 0x109e573c8>	False	True	None
<person.Person object at 0x109b054a8>	<person.Person object at 0x1093766a0>	False	True	None
<person.Person object at 0x109b054a8>	<person.Person object at 0x109558ba8>	False	True	None
<person.Person object at 0x109b054a8>	<person.Person object at 0x10a053588>	False	True	None
<person.Person object at 0x109b054a8>	<person.Person object at 0x10970ee80>	False	True	None
<person.Person object at 0x109b054a8>	<person.Person object at 0x1098ac320>	False	True	None
<person.Person object at 0x109b054a8>	<person.Person object at 0x109bb8b38>	False	True	None
<person.Person object at 0x109b054a8>	<person.Person object at 0x10a115048>	False	True	None
<person.Person object at 0x109b054a8>	<person.Person object at 0x10a1e8320>	False	True	None
<person.Person object at 0x109b054a8>	<person.Person object at 0x109a6e7f0>	False	True	None
<person.Person object at 0x109b054a8>	<person.Person object at 0x10a092be0>	False	True	None
<person.Person object at 0x109b054a8>	<person.Person object at 0x1098b5320>	False	True	None
<person.Person object at 0x109b054a8>	<person.Person object at 0x109869048>	False	True	None
<person.Person object at 0x109b054a8>	<person.Person object at 0x109b84d30>	False	True	None
<person.Person object at 0x109b054a8>	<person.Person object at 0x109e96518>	False	True	None
<person.Person object at 0x109b054a8>	<person.Person object at 0x10933c828>	False	True	None
<person.Person object at 0x109b054a8>	<person.Person object at 0x1098c7b00>	False	True	None
<person.Person object at 0x109b054a8>	<person.Person object at 0x109237208>	False	True	None
<person.Person object at 0x109b054a8>	<person.Person object at 0x1096e7278>	False	True	None
<person.Person object at 0x109b054a8>	<person.Person object at 0x1092dfe80>	False	True	None
<person.Person object at 0x109b054a8>	<person.Person object at 0x109f1cdd8>	False	True	None
<person.Person object at 0x109b054a8>	<person.Person object at 0x1098c78d0>	False	True	None
<person.Person object at 0x109b054a8>	<person.Person object at 0x109d3f0f0>	False	True	None
<person.Person object at 0x109b08828>	<person.Person object at 0x109ff6fd0>	False	True	None
<person.Person object at 0x109b08828>	<person.Person object at 0x1092c17f0>	False	True	None
<person.Person object at 0x109b08828>	<person.Person object at 0x1096f9630>	False	True	None
<person.Person object at 0x109b08828>	<person.Person object at 0x1091f8320>	False	True	None
<person.Person object at 0x109b08828>	<person.Person object at 0x109d48128>	False	True	None
<person.Person object at 0x109b08828>	<person.Person object at 0x10a3e2e80>	False	True	None
<person.Person object at 0x109b08828>	<person.Person object at 0x10a0950f0>	False	True	None
<person.Person object at 0x109b08828>	<person.Person object at 0x109cbe6a0>	False	True	None
<person.Person object at 0x109b08828>	<person.Person object at 0x109b08908>	False	True	None
<person.Person object at 0x109b08828>	<person.Person object at 0x1096eadd8>	False	True	None
<person.Person object at 0x109b08828>	<person.Person object at 0x109343518>	False	True	None
<person.Person object at 0x109b08828>	<person.Person object at 0x109333e48>	False	True	None
<person.Person object at 0x109b08828>	<person.Person object at 0x109735710>	False	True	None
<person.Person object at 0x109b08828>	<person.Person object at 0x10a206550>	False	True	None
<person.Person object at 0x109b08828>	<person.Person object at 0x109ed5208>	False	True	None
<person.Person object at 0x109b08828>	<person.Person object at 0x1098cde80>	False	True	None
<person.Person object at 0x109b08828>	<person.Person object at 0x1098bb4e0>	False	True	None
<person.Person object at 0x109b08828>	<person.Person object at 0x1093309b0>	False	True	None
<person.Person object at 0x109b08828>	<person.Person object at 0x10a1be1d0>	False	True	None
<person.Person object at 0x109b08828>	<person.Person object at 0x109924c50>	False	True	None
<person.Person object at 0x109b08828>	<person.Person object at 0x1097ce6d8>	False	True	None
<person.Person object at 0x109b08828>	<person.Person object at 0x109b946d8>	False	True	None
<person.Person object at 0x109b08828>	<person.Person object at 0x1098d2630>	False	True	None
<person.Person object at 0x109b08828>	<person.Person object at 0x109d97400>	False	True	None
<person.Person object at 0x109b08828>	<person.Person object at 0x1092222e8>	False	True	None
<person.Person object at 0x109b08828>	<person.Person object at 0x109ac4c50>	False	True	None
<person.Person object at 0x109b08828>	<person.Person object at 0x1097866a0>	False	True	None
<person.Person object at 0x109b08828>	<person.Person object at 0x109777cc0>	False	True	None
<person.Person object at 0x109b08828>	<person.Person object at 0x109498d30>	False	True	None
<person.Person object at 0x109b08828>	<person.Person object at 0x109a6eac8>	False	True	None
<person.Person object at 0x109b08828>	<person.Person object at 0x10a3a6390>	False	True	None
<person.Person object at 0x109b08828>	<person.Person object at 0x1097d6f98>	False	True	None
<person.Person object at 0x109b08828>	<person.Person object at 0x1098bd9b0>	False	True	None
<person.Person object at 0x109b08828>	<person.Person object at 0x109bac7f0>	False	True	None
<person.Person object at 0x109b08828>	<person.Person object at 0x10a0e54e0>	False	True	None
<person.Person object at 0x109b08828>	<person.Person object at 0x1092d6668>	False	True	None
<person.Person object at 0x109b08828>	<person.Person object at 0x10a0bffd0>	False	True	None
<person.Person object at 0x109b08828>	<person.Person object at 0x1098cd8d0>	False	True	None
<person.Person object at 0x109b08828>	<person.Person object at 0x109fff748>	False	True	None
<person.Person object at 0x109b08828>	<person.Person object at 0x1092509e8>	False	True	None
<person.Person object at 0x109b08828>	<person.Person object at 0x10a3d20f0>	False	True	None
<person.Person object at 0x109b08828>	<person.Person object at 0x10960e1d0>	False	True	None
<person.Person object at 0x109b08828>	<person.Person object at 0x109a44208>	False	True	None
<person.Person object at 0x109b08828>	<person.Person object at 0x109f04d68>	False	True	None
<person.Person object at 0x109b08828>	<person.Person object at 0x109684a20>	False	True	None
<person.Person object at 0x109b08828>	<person.Person object at 0x109397438>	False	True	None
<person.Person object at 0x109b08828>	<person.Person object at 0x109a77908>	False	True	None
<person.Person object at 0x109b08828>	<person.Person object at 0x109bc3ba8>	False	True	None
<person.Person object at 0x109b08828>	<person.Person object at 0x109af0160>	False	True	None
<person.Person object at 0x109b08828>	<person.Person object at 0x10950a208>	False	True	None
<person.Person object at 0x109b08828>	<person.Person object at 0x1091ef550>	False	True	None
<person.Person object at 0x109b08828>	<person.Person object at 0x10a197780>	False	True	None
<person.Person object at 0x109b08828>	<person.Person object at 0x10a1dfeb8>	False	True	None
<person.Person object at 0x109b08828>	<person.Person object at 0x1096ffa90>	False	True	None
<person.Person object at 0x109b08828>	<person.Person object at 0x10a41eb70>	False	True	None
<person.Person object at 0x109b08828>	<person.Person object at 0x1092f8278>	False	True	None
